myAUC,avg_diff,power,cluster,gene
0.733,0.549483011869,0.466,2,Myo5a
0.733,0.534210438003,0.466,2,Matr3
0.733,0.487181021822,0.466,2,Atp5o
0.732,0.620698145132,0.464,2,Bend6
0.732,0.575412070609,0.464,2,Tmsb10
0.731,0.513379525918,0.462,2,Nars
0.731,0.470413891107,0.462,2,Ldhb
0.73,0.625417753606,0.46,2,Dnm1
0.73,0.529965552848,0.46,2,Nicn1
0.729,0.639989531077,0.458,2,Tro
0.729,0.524985559387,0.458,2,Scoc
0.729,0.50390003678,0.458,2,Ndufa4
0.729,0.474119415174,0.458,2,Timm8b
0.729,0.466187309356,0.458,2,Ndufa12
0.727,0.565867172944,0.454,2,Blcap
0.726,0.63725089968,0.452,2,Map9
0.726,0.607519113985,0.452,2,Kcnc1
0.726,0.48973303307,0.452,2,Cox6b1
0.726,0.438550250008,0.452,2,Ndufb5
0.725,0.614687624924,0.45,2,Cygb
0.725,0.568866515725,0.45,2,Pak3
0.725,0.469198607997,0.45,2,Atp5f1
0.725,0.432622805706,0.45,2,Ndufa11
0.725,0.413328654476,0.45,2,Gsk3b
0.724,0.643546132073,0.448,2,Plcb4
0.724,0.625506083709,0.448,2,Camk2n1
0.724,0.608149052482,0.448,2,Necap1
0.724,0.606138409781,0.448,2,Sult4a1
0.724,0.573533435325,0.448,2,Chn1
0.724,0.549242048815,0.448,2,Ppp3cb
0.724,0.513171822484,0.448,2,Tbca
0.724,0.506342513615,0.448,2,Cacybp
0.724,0.492858106899,0.448,2,Dner
0.723,0.750470718258,0.446,2,Hpca
0.723,0.631533039986,0.446,2,Dync1i1
0.723,0.569059854019,0.446,2,Scn2a1
0.723,0.471884808735,0.446,2,Dynlrb1
0.723,0.461847306505,0.446,2,Nop10
0.723,0.437521795442,0.446,2,Psmc5
0.722,0.661961042132,0.444,2,Rbfox3
0.722,0.485211236465,0.444,2,Atp5a1
0.722,0.454146527155,0.444,2,Srpk2
0.722,0.421434829009,0.444,2,Sod1
0.722,0.414245134977,0.444,2,Prdx2
0.721,0.467758604756,0.442,2,Rufy3
0.721,0.437527622074,0.442,2,Sub1
0.72,0.633698346291,0.44,2,Ctxn2
0.72,0.464641063959,0.44,2,Hsph1
0.72,0.46283228132,0.44,2,Atp5j
0.72,0.445937408474,0.44,2,Thoc7
0.719,0.58980621732,0.438,2,Ly6h
0.719,0.524592471559,0.438,2,Ola1
0.719,0.508476056523,0.438,2,Fxyd6
0.719,0.458973824612,0.438,2,Zcchc17
0.719,0.457164522423,0.438,2,Eif4a2
0.719,0.434675212689,0.438,2,Ndufb6
0.719,0.434543275833,0.438,2,Stip1
0.718,0.814328730619,0.436,2,Car10
0.718,0.555721888325,0.436,2,2210013O21Rik
0.718,0.481289781741,0.436,2,Sucla2
0.718,0.447640520681,0.436,2,Fam115a
0.718,0.445997198026,0.436,2,Psmd14
0.718,0.437877101263,0.436,2,Psmd12
0.718,0.430361083441,0.436,2,Kif3a
0.718,0.421640286815,0.436,2,Cct8
0.718,0.412255532491,0.436,2,Zfr
0.718,0.40988311975,0.436,2,Ndufc2
0.717,0.529253313623,0.434,2,Olfm1
0.717,0.496964449433,0.434,2,Dpp6
0.717,0.461372004732,0.434,2,Cfdp1
0.717,0.444430205158,0.434,2,Slc25a4
0.717,0.412777073965,0.434,2,Ndufa8
0.717,0.390483694849,0.434,2,Tspan7
0.716,0.635637975346,0.432,2,Dcaf12l1
0.716,0.519819576909,0.432,2,Fbxo9
0.716,0.473949860908,0.432,2,Arl3
0.716,0.438571223095,0.432,2,Ndufb3
0.716,0.436898139276,0.432,2,Ndufb8
0.716,0.406766431087,0.432,2,Ndufc1
0.716,0.395171921433,0.432,2,Ssb
0.715,0.862571889922,0.43,2,Ap1s2
0.715,0.647826208536,0.43,2,Chchd10
0.715,0.55658583114,0.43,2,Wdr6
0.715,0.481292657097,0.43,2,Rab6a
0.715,0.442505879528,0.43,2,Fyttd1
0.715,0.439999556288,0.43,2,Calm3
0.715,0.438651933631,0.43,2,Sdhb
0.715,0.407739756365,0.43,2,Prkar1a
0.714,0.648748030147,0.428,2,Elavl2
0.714,0.538287023176,0.428,2,Ncoa7
0.714,0.512967318627,0.428,2,Nnat
0.714,0.442765082713,0.428,2,Pfdn2
0.714,0.407799126411,0.428,2,Psmd1
0.713,0.564697136722,0.426,2,Nipsnap1
0.713,0.449271208613,0.426,2,Dnaja1
0.713,0.440708014487,0.426,2,Dnaja2
0.713,0.416816159263,0.426,2,Ccdc104
0.713,0.400286083663,0.426,2,Txn1
0.713,0.341726469511,0.426,2,Tspan13
0.712,0.707862063489,0.424,2,Serpini1
0.712,0.530418678923,0.424,2,Syp
0.712,0.392217401058,0.424,2,Uqcrh
0.711,0.500735404437,0.422,2,Idh3a
0.711,0.430218897633,0.422,2,Faim2
0.711,0.387459860095,0.422,2,Uqcrc2
0.711,0.384960664683,0.422,2,Nedd8
0.711,0.38272684502,0.422,2,Suclg1
0.71,0.699118057221,0.42,2,Cdk14
0.71,0.391712646403,0.42,2,Uqcc2
0.71,0.387944535689,0.42,2,Gnao1
0.71,0.370110071923,0.42,2,Atp5h
0.709,0.424432870749,0.418,2,Ndufa6
0.709,0.4056001281,0.418,2,Cox7a2
0.709,0.391196001046,0.418,2,Ndufa10
0.709,0.390846594373,0.418,2,Atp5k
0.708,0.741457785391,0.416,2,Tenm1
0.708,0.519517245497,0.416,2,Hs6st2
0.708,0.448970420736,0.416,2,Ubb
0.708,0.388923978126,0.416,2,Ndufa1
0.708,0.383781928893,0.416,2,2010107E04Rik
0.708,0.368963052912,0.416,2,Atp6v1f
0.707,0.64944617304,0.414,2,Vstm2a
0.707,0.595090342293,0.414,2,Syt5
0.707,0.584612515485,0.414,2,Bbs4
0.707,0.583011346497,0.414,2,Tmem91
0.707,0.581166325099,0.414,2,Cox5a
0.707,0.531536558777,0.414,2,Ppp3r1
0.707,0.426943566494,0.414,2,Rab6b
0.707,0.413340744139,0.414,2,Srp72
0.707,0.400110190553,0.414,2,Ociad1
0.707,0.383199890519,0.414,2,Sv2a
0.707,0.36304861922,0.414,2,Rab1
0.706,0.583242103862,0.412,2,Gabra3
0.706,0.555144406276,0.412,2,Sept3
0.706,0.492606154096,0.412,2,Gucy1b3
0.706,0.445436427983,0.412,2,Psip1
0.706,0.43864926782,0.412,2,Fubp1
0.706,0.392575416813,0.412,2,Atp5j2
0.705,0.567342813031,0.41,2,Pacsin1
0.705,0.520467204521,0.41,2,Tusc3
0.705,0.508356055207,0.41,2,Rogdi
0.705,0.473971133894,0.41,2,Synj1
0.705,0.407112364957,0.41,2,Serbp1
0.704,0.784731869053,0.408,2,Nefm
0.704,0.525358058521,0.408,2,Hap1
0.704,0.498620429087,0.408,2,Rnf14
0.704,0.419515622737,0.408,2,Hspa4l
0.704,0.389753570482,0.408,2,Smarca2
0.704,0.388006197604,0.408,2,Ghitm
0.704,0.370524917236,0.408,2,Soga3
0.704,0.363609431371,0.408,2,Uqcr10
0.704,0.331546979435,0.408,2,Fkbp2
0.704,0.230670987456,0.408,2,Cpe
0.703,0.446849679932,0.406,2,Slc25a3
0.703,0.411258185051,0.406,2,Uqcrq
0.703,0.39092681445,0.406,2,Ndufb10
0.702,0.651936848942,0.404,2,Fxyd7
0.702,0.565025779721,0.404,2,Chd5
0.702,0.434597332764,0.404,2,Chordc1
0.702,0.414093349528,0.404,2,Npm1
0.702,0.398639401717,0.404,2,Ywhaz
0.701,0.569911904339,0.402,2,Sh3gl2
0.701,0.528794528067,0.402,2,Ppa1
0.701,0.422634093481,0.402,2,Klc1
0.701,0.389500016065,0.402,2,Sars
0.701,0.377130813863,0.402,2,Atp5c1
0.701,0.351454475581,0.402,2,Ube2k
0.701,0.320690044434,0.402,2,Cntn1
0.955,4.07759750163,0.91,3,Ly6c1
0.951,3.06010194598,0.902,3,Bsg
0.931,3.58233823293,0.862,3,Flt1
0.919,3.65482821167,0.838,3,Ly6a
0.909,3.44314814019,0.818,3,Pltp
0.904,3.65051158281,0.808,3,Itm2a
0.89,3.43484099744,0.78,3,Slco1a4
0.872,2.59990258618,0.744,3,Ly6e
0.861,3.15408191342,0.722,3,Abcb1a
0.861,2.32511383239,0.722,3,B2m
0.855,2.36860951019,0.71,3,Spock2
0.851,3.07832732288,0.702,3,Id3
0.841,2.91727466251,0.682,3,Slco1c1
0.838,3.04525055472,0.676,3,Gpr116
0.829,3.01760008481,0.658,3,Klf2
0.826,1.75228154919,0.652,3,Jun
0.823,1.88026956954,0.646,3,Sptbn1
0.819,2.61034065973,0.638,3,Igfbp7
0.811,1.0385181181,0.622,3,Tmsb4x
0.807,2.96592654018,0.614,3,Id1
0.8,3.14906016258,0.6,3,Cxcl12
0.795,2.54873857596,0.59,3,Slc2a1
0.781,2.84615528759,0.562,3,Ptprb
0.778,2.58801824515,0.556,3,Egfl7
0.772,2.54899805031,0.544,3,Esam
0.77,1.88705127673,0.54,3,Nfkbia
0.767,1.34081609758,0.534,3,Sepp1
0.765,2.54704991005,0.53,3,Srgn
0.761,2.54451954158,0.522,3,Ramp2
0.757,2.3317074187,0.514,3,Slc6a6
0.757,2.23076116557,0.514,3,H2-D1
0.754,1.83748359681,0.508,3,Tsc22d1
0.752,2.4172812326,0.504,3,Sdpr
0.744,2.43599830636,0.488,3,Ifitm3
0.743,1.97590514658,0.486,3,Myl12a
0.742,2.34756376389,0.484,3,Slc9a3r2
0.738,2.58065411756,0.476,3,Cldn5
0.735,2.67051020953,0.47,3,Car4
0.735,2.09573131335,0.47,3,Crip2
0.734,1.45653211612,0.468,3,Fos
0.728,2.14295597073,0.456,3,Pcp4l1
0.724,2.31767860837,0.448,3,Vim
0.723,2.35919256756,0.446,3,Abcg2
0.723,2.19767043892,0.446,3,Ablim1
0.717,2.24250043872,0.434,3,Klf4
0.717,1.98780342404,0.434,3,Ier2
0.714,2.44315265277,0.428,3,Tm4sf1
0.713,2.02079472213,0.426,3,Slc39a10
0.712,1.88124884666,0.424,3,H2-K1
0.711,1.8782269831,0.422,3,Klf6
0.71,0.615907306024,0.42,3,Actb
0.709,2.00974597812,0.418,3,Dusp1
0.708,0.74977132436,0.416,3,Sparc
0.702,2.11015254329,0.404,3,Utrn
0.869,1.36223730821,0.738,4,mt-Rnr2
0.961,1.82748643169,0.922,5,Apod
0.927,1.49997536814,0.854,5,Trf
0.92,1.82892760988,0.84,5,Anln
0.907,1.24305684114,0.814,5,Fth1
0.9,2.1413529941,0.8,5,S100b
0.895,1.35110907572,0.79,5,Sepp1
0.894,1.33053902097,0.788,5,Ermn
0.876,1.55031907001,0.752,5,Cpox
0.869,1.15114556701,0.738,5,Plp1
0.868,2.53154644089,0.736,5,Klk6
0.868,1.17313672532,0.736,5,Mag
0.863,1.15038593617,0.726,5,Mobp
0.859,1.09870115148,0.718,5,Stmn4
0.857,1.51119890713,0.714,5,Gsn
0.853,1.76095134795,0.706,5,Plin3
0.851,1.09688069949,0.702,5,Mbp
0.849,1.51493253819,0.698,5,Serpinb1a
0.849,1.240089575,0.698,5,Ugt8a
0.845,1.05571848406,0.69,5,Fez1
0.843,1.17696884945,0.686,5,Gng11
0.842,1.12114241392,0.684,5,Ndrg1
0.841,1.10996107848,0.682,5,Gm21984
0.84,1.35224361626,0.68,5,Tppp3
0.836,1.09713525907,0.672,5,Cmtm5
0.83,0.997855414657,0.66,5,Cnp
0.827,1.02034521399,0.654,5,Mog
0.825,1.34777572,0.65,5,Gjb1
0.825,1.2409938853,0.65,5,Sccpdh
0.823,0.973738710623,0.646,5,Car2
0.823,0.927944301266,0.646,5,Aplp1
0.819,0.899600222279,0.638,5,Gpm6b
0.817,0.938485306915,0.634,5,Cldn11
0.812,1.01820101727,0.624,5,Tmem88b
0.81,0.873993614175,0.62,5,Enpp2
0.806,1.31198732121,0.612,5,Pmp22
0.806,1.06396200069,0.612,5,Psat1
0.802,0.781656317522,0.604,5,Scd2
0.8,0.899536899367,0.6,5,Sec11c
0.799,0.805877944566,0.598,5,Kif1b
0.798,0.968551997262,0.596,5,Plekhb1
0.794,0.889381844942,0.588,5,Slc48a1
0.793,1.40164855629,0.586,5,Hapln2
0.792,1.12611773764,0.584,5,Sypl
0.792,0.859617196774,0.584,5,Prdx1
0.792,0.678598776087,0.584,5,Sept7
0.79,1.15959031344,0.58,5,Gltp
0.788,1.15374172693,0.576,5,Fa2h
0.787,0.999520727263,0.574,5,S100a16
0.786,0.928099174753,0.572,5,Pla2g16
0.786,0.770115684882,0.572,5,Gatm
0.784,0.873682004011,0.568,5,Spock3
0.781,0.831561398491,0.562,5,Epb4.1l3
0.779,0.803592682914,0.558,5,Taldo1
0.779,0.736532848082,0.558,5,Tuba1a
0.778,0.820677800621,0.556,5,Evi2a
0.777,0.905301487623,0.554,5,Secisbp2l
0.774,0.823680125918,0.548,5,Gnai1
0.774,0.768115819935,0.548,5,Qk
0.773,0.92163632459,0.546,5,Sox2ot
0.77,0.714208021476,0.54,5,Rtn4
0.768,0.857017375546,0.536,5,Agpat4
0.766,0.914272340181,0.532,5,Tubb4a
0.766,0.747233954524,0.532,5,Rnf13
0.763,0.812978387388,0.526,5,Aspa
0.762,0.781741361235,0.524,5,Sirt2
0.762,0.467833616412,0.524,5,Tmsb4x
0.761,0.985978108961,0.522,5,Sept8
0.76,1.05301853772,0.52,5,Efcab14
0.76,0.840443392917,0.52,5,Osbpl1a
0.759,0.829226701986,0.518,5,Cers2
0.758,0.655307215658,0.516,5,Sept4
0.757,0.775665185476,0.514,5,Lamp1
0.753,1.04368563556,0.506,5,Prr5l
0.753,1.03368415606,0.506,5,Elovl7
0.753,0.878639770241,0.506,5,Lpar1
0.752,0.820149298614,0.504,5,Slu7
0.749,0.859283452655,0.498,5,Pip4k2a
0.748,0.804214050019,0.496,5,Litaf
0.747,1.03674532752,0.494,5,Tmem151a
0.747,1.00398235398,0.494,5,Etv1
0.747,0.704686890971,0.494,5,Neat1
0.746,0.529083052547,0.492,5,Mal
0.745,0.636877807874,0.49,5,Tsc22d4
0.743,0.601160293854,0.486,5,Glul
0.74,0.845610618601,0.48,5,Josd2
0.74,0.485415569939,0.48,5,Cryab
0.739,0.846788776432,0.478,5,Slc44a1
0.738,0.984355509367,0.476,5,Pdlim2
0.737,1.35612038439,0.474,5,Enpp6
0.737,0.713030028613,0.474,5,Pea15a
0.735,0.4325347648,0.47,5,Actb
0.734,0.857446314402,0.468,5,Zdhhc20
0.733,0.749834081419,0.466,5,Slc12a2
0.732,1.10909016078,0.464,5,Gjc2
0.732,0.720310508305,0.464,5,Kcnj10
0.729,0.899669150373,0.458,5,Enpp4
0.728,0.442692270689,0.456,5,Qdpr
0.727,0.81624599119,0.454,5,Sez6l2
0.727,0.797843445577,0.454,5,Elovl5
0.727,0.548450666582,0.454,5,Pex5l
0.726,0.674701210867,0.452,5,Pcdh9
0.718,0.76972517704,0.436,5,Rhog
0.718,0.74942300296,0.436,5,Map7
0.718,0.565873593428,0.436,5,Pllp
0.715,0.854171020864,0.43,5,Rap1a
0.714,0.418669531515,0.428,5,App
0.713,0.915701849195,0.426,5,Elovl1
0.713,0.756670192642,0.426,5,Efnb3
0.713,0.704166286635,0.426,5,Elavl3
0.712,0.625989449756,0.424,5,Fnbp1
0.71,0.967424035502,0.42,5,Gstm7
0.709,0.892482731961,0.418,5,Nmral1
0.709,0.844505231202,0.418,5,Car14
0.709,0.659308625259,0.418,5,Myo6
0.709,0.590186644623,0.418,5,Fam171b
0.707,0.781286656665,0.414,5,Arsg
0.707,0.731343160987,0.414,5,Dixdc1
0.707,0.714834077109,0.414,5,Mapk8ip1
0.707,0.430738855746,0.414,5,Itm2b
0.705,1.06311867425,0.41,5,Anxa5
0.704,0.858427602433,0.408,5,Adipor2
0.704,0.834807042009,0.408,5,Spg20
0.704,0.613427199606,0.408,5,Tppp
0.703,0.462606626277,0.406,5,Olig1
0.701,0.910325281191,0.402,5,Cpd
0.701,0.762830155261,0.402,5,Inpp5f
0.701,0.468362392761,0.402,5,Bin1
0.856,1.03465261443,0.712,6,Fth1
0.851,1.12992020984,0.702,6,Cryab
0.848,1.06640327754,0.696,6,Aplp1
0.847,1.12052785033,0.694,6,Cldn11
0.847,1.0965037845,0.694,6,Mal
0.845,1.09422032257,0.69,6,Qdpr
0.835,1.02121127852,0.67,6,Sept4
0.833,1.03731497364,0.666,6,Ermn
0.833,1.02681448721,0.666,6,Mbp
0.83,1.03665899853,0.66,6,Mobp
0.827,1.09068511732,0.654,6,Ptgds
0.826,1.04388257549,0.652,6,Plp1
0.826,1.01820453739,0.652,6,Car2
0.826,0.974918673309,0.652,6,Enpp2
0.825,1.00668854214,0.65,6,Gatm
0.825,0.991246827216,0.65,6,Mag
0.823,0.971251259279,0.646,6,Cnp
0.813,1.07208426464,0.626,6,Bin1
0.812,0.910724424198,0.624,6,Gpm6b
0.811,0.784869746518,0.622,6,Apod
0.81,0.926927548816,0.62,6,Trf
0.81,0.718109981445,0.62,6,App
0.805,1.04760422679,0.61,6,Tspan2
0.801,0.969743714007,0.602,6,Mog
0.801,0.811524133176,0.602,6,Scd2
0.799,1.15974079513,0.598,6,Tmem88b
0.799,1.09191529994,0.598,6,Il33
0.79,1.07126852367,0.58,6,Desi1
0.789,0.890280964694,0.578,6,Lamp1
0.781,0.774173325651,0.562,6,Stmn4
0.78,0.958451330088,0.56,6,Gm21984
0.773,0.994865479497,0.546,6,Pex5l
0.768,0.824187379358,0.536,6,Qk
0.76,0.887102089606,0.52,6,Ndrg1
0.757,0.850733584569,0.514,6,Tsc22d4
0.755,0.729608137876,0.51,6,Glul
0.753,0.945325886603,0.506,6,Ugt8a
0.753,0.892228947453,0.506,6,Slc48a1
0.751,0.867466485526,0.502,6,Olig1
0.743,0.689613726707,0.486,6,Kif1b
0.737,0.926561257067,0.474,6,Opalin
0.737,0.795365649728,0.474,6,Cmtm5
0.736,0.903719935375,0.472,6,Pllp
0.736,0.695881386777,0.472,6,Rtn4
0.734,0.919606287274,0.468,6,Neat1
0.734,0.793963919502,0.468,6,Rnf13
0.733,0.89864194627,0.466,6,Evi2a
0.728,0.669786641993,0.456,6,Fez1
0.727,0.892082526891,0.454,6,Atp1b3
0.726,0.530823529683,0.452,6,Sept7
0.724,0.85651587107,0.448,6,Pla2g16
0.722,0.562740721502,0.444,6,Dbi
0.721,0.90355491988,0.442,6,Ccp110
0.719,0.902034221772,0.438,6,Secisbp2l
0.717,0.626569796622,0.434,6,Ywhaq
0.716,0.927970687151,0.432,6,Grb14
0.713,0.823008285686,0.426,6,Plekhb1
0.712,0.758377594153,0.424,6,Taldo1
0.705,0.740923482919,0.41,6,Ttll7
0.704,0.878836074222,0.408,6,Gpr37
0.703,0.661769352876,0.406,6,Sec11c
0.702,0.824201250961,0.404,6,Aspa
0.701,0.83983799552,0.402,6,Slc12a2
0.711,0.819242175117,0.422,7,Nap1l5
0.887,1.18837243215,0.774,8,Fth1
0.851,1.27333084063,0.702,8,Cnp
0.85,1.38760894099,0.7,8,Qdpr
0.841,1.08743875667,0.682,8,Mbp
0.832,1.16694625969,0.664,8,Sept4
0.83,1.17939116015,0.66,8,Car2
0.825,1.14241291994,0.65,8,Mag
0.822,1.04742396591,0.644,8,Cryab
0.821,1.16044821779,0.642,8,Ptgds
0.82,1.13508259928,0.64,8,Trf
0.815,1.07869829892,0.63,8,Mal
0.799,1.09552423355,0.598,8,Gatm
0.797,1.03926117236,0.594,8,Cldn11
0.786,1.52628041964,0.572,8,Opalin
0.784,1.02753239356,0.568,8,Aplp1
0.775,0.854193648893,0.55,8,Ermn
0.773,1.04331931773,0.546,8,Stmn4
0.773,0.95067851552,0.546,8,Mobp
0.763,0.895868516764,0.526,8,Plp1
0.753,0.849283887894,0.506,8,Enpp2
0.748,0.614744129491,0.496,8,Apod
0.747,0.706564448467,0.494,8,Scd2
0.743,1.04098188205,0.486,8,Mog
0.74,0.967846672667,0.48,8,Lamp1
0.735,0.801755992709,0.47,8,Gpm6b
0.732,1.08798232375,0.464,8,Il33
0.731,0.275471992838,0.462,8,Apoe
0.712,0.643911386736,0.424,8,Cd81
0.711,0.905112430284,0.422,8,Tsc22d4
0.707,0.717577857788,0.414,8,Dbi
0.705,0.923259092088,0.41,8,Gm21984
0.953,2.0627211499,0.906,9,Sparcl1
0.951,2.30623309261,0.902,9,Atp1a2
0.934,2.05866134489,0.868,9,Apoe
0.933,1.4557913638,0.866,9,Cst3
0.921,2.32572519978,0.842,9,Ppap2b
0.916,1.40453542912,0.832,9,Malat1
0.905,2.29355561591,0.81,9,Slc1a2
0.905,1.91737085825,0.81,9,Aldoc
0.901,2.32205012018,0.802,9,Slc1a3
0.896,1.97282271574,0.792,9,Clu
0.893,2.11463159723,0.786,9,Ndrg2
0.885,2.4420706013,0.77,9,Agt
0.877,2.31980325817,0.754,9,Slc4a4
0.861,2.0361846868,0.722,9,Ttyh1
0.855,2.20561199948,0.71,9,Gpr37l1
0.847,2.37256052166,0.694,9,Gja1
0.842,1.61050362945,0.684,9,Sparc
0.822,1.67329920359,0.644,9,Mt1
0.796,2.20737897261,0.592,9,Pla2g7
0.781,2.06493356184,0.562,9,Ednrb
0.774,2.22558330177,0.548,9,Ntsr2
0.769,1.94724374641,0.538,9,Mfge8
0.748,1.2645791278,0.496,9,Son
0.747,2.11319012077,0.494,9,Itih3
0.743,1.68059334978,0.486,9,Acsl3
0.734,2.13319405883,0.468,9,Slc6a11
0.733,2.0367347406,0.466,9,S1pr1
0.732,1.88472921642,0.464,9,Atp1b2
0.721,1.65411212968,0.442,9,Htra1
0.721,1.57841706564,0.442,9,Timp3
0.718,2.0721131292,0.436,9,Cldn10
0.716,1.63417125178,0.432,9,Ntrk2
0.713,1.95574576512,0.426,9,Tril
0.712,1.42722331698,0.424,9,Serpine2
0.705,2.0248028304,0.41,9,F3
0.704,2.02911546616,0.408,9,Nkain4
0.863,1.15440253379,0.726,10,Plp1
0.85,1.24833935478,0.7,10,Enpp2
0.826,1.28057265943,0.652,10,Ptgds
0.826,1.13350202268,0.652,10,Trf
0.826,1.1264069897,0.652,10,Mag
0.811,0.911129541554,0.622,10,Apod
0.81,1.05816427789,0.62,10,Ermn
0.81,0.936784989288,0.62,10,Scd2
0.807,1.1000952642,0.614,10,Mal
0.806,1.03248966075,0.612,10,Car2
0.805,1.07294650937,0.61,10,Cnp
0.805,0.950400562198,0.61,10,Cryab
0.802,1.05338370802,0.604,10,Sept4
0.795,1.04779322027,0.59,10,Cldn11
0.795,0.898617681617,0.59,10,Mbp
0.783,1.03028152092,0.566,10,Stmn4
0.777,1.34272566088,0.554,10,Opalin
0.775,0.914016682512,0.55,10,Gpm6b
0.774,1.11719261402,0.548,10,Mog
0.774,0.609248055578,0.548,10,mt-Rnr2
0.77,0.806595841582,0.54,10,Sept7
0.769,1.13235282964,0.538,10,Gm21984
0.767,1.19795587374,0.534,10,Il33
0.761,0.951024919445,0.522,10,Gatm
0.756,0.81572047919,0.512,10,Mobp
0.749,0.729048591109,0.498,10,Syt11
0.742,1.0558330976,0.484,10,Tspan2
0.733,0.769708163272,0.466,10,Glul
0.715,0.582411734407,0.43,10,Actb
0.715,0.542864649014,0.43,10,App
0.71,0.821110921274,0.42,10,Qdpr
0.704,0.91521514076,0.408,10,Cmtm5
0.702,0.678131950656,0.404,10,Dbi
0.933,1.99907619517,0.866,11,Sparcl1
0.913,2.3564288006,0.826,11,Atp1a2
0.905,1.32118092426,0.81,11,Cst3
0.887,1.77306439774,0.774,11,Apoe
0.85,1.84594976232,0.7,11,Aldoc
0.844,2.21964818641,0.688,11,Ndrg2
0.83,2.1526666531,0.66,11,Ppap2b
0.829,2.20619651236,0.658,11,Slc1a2
0.824,2.25298699715,0.648,11,Agt
0.82,2.17798558032,0.64,11,Slc1a3
0.803,2.23232243135,0.606,11,Slc4a4
0.779,1.60483641521,0.558,11,Sparc
0.778,1.68093686368,0.556,11,Clu
0.757,1.90670926196,0.514,11,Gpr37l1
0.757,1.7037556927,0.514,11,Mt1
0.751,1.88588589464,0.502,11,Ttyh1
0.746,2.08249132852,0.492,11,Gja1
0.719,2.15269298716,0.438,11,Itih3
0.706,2.00088065969,0.412,11,Pla2g7
0.705,1.91095748077,0.41,11,Ednrb
0.832,1.16031828072,0.664,12,Cryab
0.83,0.967133207723,0.66,12,Fth1
0.828,1.05511020643,0.656,12,Plp1
0.819,1.12735848008,0.638,12,Mal
0.81,0.968923882566,0.62,12,Mbp
0.809,1.12022930053,0.618,12,Ptgds
0.802,1.12583318336,0.604,12,Cldn11
0.792,1.05311812506,0.584,12,Mobp
0.789,1.10110682278,0.578,12,Aplp1
0.785,0.962682999579,0.57,12,Mag
0.785,0.96122036863,0.57,12,Car2
0.783,0.983816380256,0.566,12,Sept4
0.782,0.9552536051,0.564,12,Ermn
0.78,0.983700706196,0.56,12,Enpp2
0.777,0.819733804312,0.554,12,Apod
0.764,0.717112509053,0.528,12,App
0.75,0.976675784117,0.5,12,Qdpr
0.75,0.854538277201,0.5,12,Cnp
0.738,0.722694770898,0.476,12,Scd2
0.735,0.896541799356,0.47,12,Gatm
0.735,0.769116826763,0.47,12,Trf
0.728,0.823039110117,0.456,12,Gpm6b
0.71,0.927389542584,0.42,12,Mog
0.705,0.992673888303,0.41,12,Tspan2
0.703,0.958327411638,0.406,12,Il33
0.994,3.26668219706,0.988,13,Cst3
0.993,4.60616852713,0.986,13,Ctss
0.984,4.17357828607,0.968,13,Hexb
0.977,4.13919062819,0.954,13,C1qb
0.951,1.7570905935,0.902,13,Tmsb4x
0.949,3.8045339554,0.898,13,C1qc
0.944,3.54910713996,0.888,13,Csf1r
0.944,2.67727907556,0.888,13,B2m
0.942,3.69865212314,0.884,13,Cx3cr1
0.936,2.67969630889,0.872,13,Ctsd
0.931,2.06525791015,0.862,13,Sparc
0.928,3.49082962291,0.856,13,Siglech
0.916,3.36306372328,0.832,13,Laptm5
0.907,2.60185603779,0.814,13,Egr1
0.904,3.33149903115,0.808,13,C1qa
0.903,3.34328127632,0.806,13,P2ry12
0.903,3.29776656162,0.806,13,Tyrobp
0.902,2.03965305746,0.804,13,Jun
0.891,3.17825012227,0.782,13,Fcer1g
0.889,3.27449459828,0.778,13,Ly86
0.889,3.23096168364,0.778,13,Selplg
0.885,2.73591811421,0.77,13,Nfkbia
0.878,1.10631947796,0.756,13,Actb
0.877,2.02943748741,0.754,13,Fos
0.87,2.32532374419,0.74,13,Lgmn
0.864,2.66237638616,0.728,13,Zfp36
0.847,2.91209488462,0.694,13,Trem2
0.837,2.34783948075,0.674,13,Junb
0.829,2.25566053314,0.658,13,Rgs10
0.828,2.36479106518,0.656,13,Btg2
0.823,2.66476953741,0.646,13,Rnase4
0.817,1.43717688709,0.634,13,Rplp1
0.81,1.96983436498,0.62,13,Serinc3
0.809,2.72396851397,0.618,13,Fcrls
0.806,1.15341163226,0.612,13,Sepp1
0.795,2.7815341765,0.59,13,Atf3
0.792,2.61808419918,0.584,13,Itgam
0.791,2.63327144225,0.582,13,Aif1
0.789,2.40687454022,0.578,13,Golm1
0.788,1.76499454089,0.576,13,Marcks
0.787,1.78125525,0.574,13,Pabpc1
0.784,2.49153313466,0.568,13,Fcgr3
0.781,2.52995974006,0.562,13,Ier5
0.777,2.04265870284,0.554,13,Rgs2
0.772,2.50127122895,0.544,13,Tmem119
0.763,2.45534451653,0.526,13,Gpr34
0.757,2.25273066363,0.514,13,Itgb5
0.756,2.42124351966,0.512,13,Hpgds
0.755,0.784107178487,0.51,13,Itm2b
0.752,2.24410306437,0.504,13,4632428N05Rik
0.746,1.45898493213,0.492,13,Ly6e
0.737,2.36680791509,0.474,13,Nfkbiz
0.734,1.90304561539,0.468,13,Ivns1abp
0.732,2.23130995825,0.464,13,Mpeg1
